EmployeeID,Age,BusinessTravel,MonthlyIncome,JobSatisfaction,Bonus,Department,DistanceFromHome,Education,EducationField,EnvSatisfaction,Gender,JobRole,MaritalStatus,PerformanceRating,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,OverTime,Attrition
1193,19,Travel_Rarely,2552,1,10208,Research & Development,9,2,Life Sciences,3,Male,Research Scientist,Single,4,4,1,0,No,No
1195,45,Travel_Rarely,4477,3,13431,Research & Development,7,3,Medical,1,Female,Research Scientist,Married,3,2,3,0,Yes,No
1196,37,Travel_Rarely,6474,4,19422,Research & Development,1,3,Life Sciences,4,Female,Manufacturing Director,Married,3,2,14,3,No,No
1198,20,Travel_Rarely,3033,3,9099,Research & Development,3,3,Life Sciences,1,Male,Laboratory Technician,Single,3,2,2,1,No,No
1200,44,Travel_Rarely,2936,3,8808,Research & Development,10,4,Life Sciences,3,Male,Research Scientist,Single,3,4,6,0,Yes,Yes
1201,53,Travel_Rarely,18606,3,55818,Research & Development,7,2,Medical,4,Female,Manager,Divorced,3,6,7,4,No,No
1202,29,Travel_Rarely,2168,4,6504,Research & Development,15,1,Life Sciences,2,Female,Research Scientist,Married,3,2,5,1,Yes,No
1203,22,Travel_Frequently,2853,4,8559,Research & Development,3,4,Life Sciences,3,Male,Research Scientist,Married,3,5,0,0,Yes,Yes
1204,46,Travel_Rarely,17048,1,68192,Sales,2,3,Marketing,3,Female,Manager,Married,4,2,26,15,No,No
1206,44,Non-Travel,2290,3,6870,Research & Development,17,3,Life Sciences,4,Male,Research Scientist,Single,3,3,0,0,No,No
1207,33,Travel_Rarely,3600,3,10800,Human Resources,2,3,Human Resources,2,Male,Human Resources,Married,3,2,5,1,No,No
1210,41,Non-Travel,2107,1,6321,Research & Development,5,2,Life Sciences,1,Male,Research Scientist,Divorced,3,2,1,0,No,Yes
1211,30,Travel_Rarely,4115,1,12345,Sales,29,4,Life Sciences,3,Male,Sales Executive,Divorced,3,3,4,0,No,No
1212,40,Travel_Frequently,4327,2,12981,Sales,2,4,Medical,2,Male,Sales Executive,Married,3,2,0,0,No,No
1215,50,Travel_Frequently,17856,1,71424,Research & Development,2,3,Medical,4,Female,Manager,Married,4,3,2,2,No,No
1216,28,Travel_Rarely,3196,1,9588,Research & Development,19,4,Medical,4,Male,Laboratory Technician,Married,3,2,6,3,No,No
1217,46,Travel_Rarely,19081,2,57243,Research & Development,15,2,Life Sciences,4,Male,Research Director,Married,3,2,4,0,No,No
1218,35,Travel_Rarely,8966,1,26898,Sales,17,4,Life Sciences,3,Male,Sales Executive,Married,3,2,7,1,Yes,No
1219,24,Travel_Rarely,2210,2,6630,Research & Development,17,2,Life Sciences,4,Female,Laboratory Technician,Married,3,3,1,0,No,Yes
1220,33,Travel_Frequently,4539,3,13617,Sales,25,3,Medical,2,Female,Sales Executive,Married,3,3,10,0,No,No
1221,36,Travel_Rarely,2741,3,8223,Research & Development,6,4,Life Sciences,3,Male,Laboratory Technician,Divorced,3,4,7,1,No,No
1224,30,Travel_Rarely,3491,3,10473,Research & Development,7,4,Life Sciences,3,Male,Laboratory Technician,Divorced,3,4,10,8,No,No
1225,44,Travel_Rarely,4541,4,18164,Research & Development,29,4,Other,4,Male,Research Scientist,Single,4,3,20,13,No,No
1226,20,Travel_Rarely,2678,4,8034,Sales,21,3,Marketing,3,Male,Sales Representative,Single,3,2,2,2,No,No
1228,46,Travel_Rarely,7379,4,22137,Research & Development,2,4,Technical Degree,4,Male,Manufacturing Director,Divorced,3,3,6,1,No,No
1231,42,Non-Travel,6272,1,18816,Human Resources,2,5,Medical,4,Male,Human Resources,Married,3,3,4,0,No,No
1233,60,Travel_Rarely,5220,4,15660,Sales,7,4,Marketing,2,Male,Sales Executive,Divorced,3,3,11,1,Yes,No
1234,32,Travel_Frequently,2743,2,10972,Research & Development,13,3,Other,3,Female,Laboratory Technician,Married,4,2,2,2,No,No
1235,32,Travel_Frequently,4998,3,14994,Research & Development,2,2,Life Sciences,4,Female,Research Scientist,Single,3,2,8,0,Yes,No
1237,36,Travel_Rarely,10252,1,41008,Research & Development,1,3,Technical Degree,3,Female,Manufacturing Director,Divorced,4,2,7,7,Yes,No
1238,33,Travel_Rarely,2781,4,8343,Research & Development,9,3,Medical,1,Male,Research Scientist,Married,3,5,14,4,No,No
1239,40,Travel_Rarely,6852,2,20556,Sales,10,3,Technical Degree,2,Female,Sales Executive,Divorced,3,2,5,1,No,No
1240,25,Travel_Rarely,4950,4,14850,Sales,10,4,Life Sciences,3,Male,Sales Executive,Single,3,4,4,1,No,No
1241,30,Travel_Rarely,3579,2,14316,Research & Development,1,3,Medical,4,Male,Research Scientist,Married,4,2,11,5,Yes,No
1242,42,Travel_Frequently,13191,1,39573,Research & Development,26,5,Medical,1,Female,Research Director,Married,3,6,1,0,Yes,No
1243,35,Non-Travel,10377,4,31131,Sales,8,2,Marketing,3,Female,Sales Executive,Married,3,6,13,4,Yes,No
1244,27,Travel_Rarely,2235,1,6705,Research & Development,14,3,Life Sciences,1,Male,Research Scientist,Married,3,3,9,6,Yes,No
1245,54,Travel_Frequently,10502,3,31506,Research & Development,1,4,Life Sciences,4,Female,Manufacturing Director,Divorced,3,2,5,1,No,No
1246,44,Travel_Rarely,2011,4,6033,Research & Development,2,1,Life Sciences,1,Female,Research Scientist,Married,3,5,10,7,No,No
1248,19,Non-Travel,1859,2,7436,Research & Development,10,3,Medical,1,Female,Research Scientist,Single,4,2,1,0,Yes,Yes
1249,29,Travel_Rarely,3760,4,11280,Research & Development,1,3,Life Sciences,1,Female,Research Scientist,Divorced,3,5,3,1,No,No
1250,54,Travel_Rarely,17779,4,53337,Research & Development,3,3,Life Sciences,4,Male,Research Director,Married,3,2,10,0,No,No
1251,31,Travel_Rarely,6833,1,20499,Research & Development,11,2,Medical,3,Male,Healthcare Representative,Married,3,2,6,0,Yes,No
1252,31,Travel_Rarely,6812,1,20436,Research & Development,24,3,Medical,3,Female,Healthcare Representative,Single,3,2,10,1,No,No
1254,59,Travel_Rarely,5171,4,15513,Sales,3,3,Life Sciences,3,Female,Sales Executive,Single,3,2,6,0,No,No
1255,43,Travel_Rarely,19740,4,59220,Research & Development,3,3,Life Sciences,3,Male,Research Director,Married,3,2,8,0,No,No
1256,49,Travel_Rarely,18711,3,56133,Research & Development,4,2,Medical,1,Male,Manager,Married,3,2,1,0,No,No
1257,36,Travel_Frequently,3692,2,11076,Research & Development,3,3,Technical Degree,3,Male,Research Scientist,Married,3,2,11,0,No,No
1258,48,Travel_Rarely,2559,2,7677,Research & Development,2,2,Technical Degree,4,Male,Laboratory Technician,Single,3,4,1,0,No,No
1259,27,Travel_Rarely,2517,3,7551,Research & Development,4,2,Life Sciences,1,Male,Research Scientist,Divorced,3,2,5,0,No,No
1260,29,Travel_Rarely,6623,4,19869,Research & Development,7,3,Life Sciences,3,Male,Healthcare Representative,Divorced,3,2,6,1,Yes,No
1263,48,Travel_Rarely,18265,4,54795,Research & Development,1,3,Life Sciences,4,Male,Research Director,Single,3,3,1,0,No,No
1264,29,Travel_Rarely,16124,4,48372,Research & Development,1,3,Life Sciences,4,Female,Research Director,Divorced,3,2,7,1,No,No
1265,34,Travel_Rarely,2585,3,7755,Research & Development,20,3,Technical Degree,3,Female,Research Scientist,Married,3,5,1,0,No,No
1267,44,Travel_Rarely,18213,2,54639,Sales,5,3,Marketing,2,Male,Manager,Married,3,5,22,3,No,No
1268,33,Travel_Rarely,8380,3,25140,Sales,10,5,Marketing,4,Male,Sales Executive,Divorced,3,3,9,0,Yes,No
1269,19,Travel_Rarely,2994,4,8982,Research & Development,25,3,Life Sciences,2,Female,Research Scientist,Single,3,2,1,0,Yes,No
1270,23,Travel_Rarely,1223,3,4892,Research & Development,1,2,Life Sciences,4,Male,Research Scientist,Married,4,2,1,0,No,No
1273,25,Travel_Frequently,1118,4,3354,Sales,24,1,Life Sciences,3,Male,Sales Representative,Single,3,4,1,1,Yes,Yes
1275,26,Travel_Rarely,2875,4,11500,Research & Development,4,2,Life Sciences,3,Male,Research Scientist,Single,4,2,8,2,Yes,No
1277,45,Travel_Rarely,18824,2,56472,Sales,2,3,Marketing,1,Female,Manager,Single,3,2,24,1,Yes,Yes
1278,55,Non-Travel,13577,2,40731,Research & Development,8,1,Medical,4,Male,Healthcare Representative,Divorced,3,3,33,15,Yes,No
1279,21,Travel_Frequently,2625,3,10500,Research & Development,10,2,Life Sciences,1,Female,Laboratory Technician,Single,4,2,2,2,No,Yes
1280,46,Travel_Rarely,18789,2,56367,Sales,4,2,Marketing,4,Female,Manager,Married,3,2,11,0,No,No
1281,34,Travel_Rarely,4538,1,13614,Sales,2,3,Marketing,3,Female,Sales Executive,Single,3,3,3,0,Yes,No
1282,51,Travel_Frequently,19847,2,79388,Sales,9,3,Life Sciences,4,Male,Manager,Divorced,4,5,29,11,Yes,No
1283,59,Travel_Rarely,10512,4,31536,Research & Development,18,4,Medical,4,Male,Manufacturing Director,Single,3,6,9,5,No,No
1285,34,Travel_Frequently,4444,2,13332,Research & Development,19,3,Medical,3,Female,Laboratory Technician,Divorced,3,2,11,5,No,No
1286,28,Travel_Frequently,2154,3,6462,Research & Development,1,4,Medical,4,Male,Laboratory Technician,Single,3,2,4,0,Yes,No
1288,44,Travel_Rarely,19190,1,57570,Research & Development,4,2,Life Sciences,3,Male,Manager,Divorced,3,4,25,14,No,No
1289,34,Travel_Frequently,4490,2,13470,Human Resources,11,3,Life Sciences,3,Male,Human Resources,Married,3,5,10,1,No,No
1291,35,Travel_Rarely,3506,3,10518,Research & Development,6,1,Life Sciences,3,Male,Research Scientist,Married,3,3,3,2,Yes,No
1292,42,Travel_Rarely,2372,2,7116,Research & Development,7,4,Medical,2,Female,Research Scientist,Married,3,2,1,0,Yes,No
1293,43,Travel_Rarely,10231,4,30693,Sales,4,4,Marketing,4,Female,Sales Executive,Single,3,3,21,15,No,No
1294,36,Travel_Rarely,5410,2,16230,Research & Development,2,4,Life Sciences,3,Female,Manufacturing Director,Single,3,2,16,5,Yes,No
1295,44,Travel_Rarely,7978,4,23934,Research & Development,15,3,Medical,1,Female,Healthcare Representative,Married,3,2,10,0,No,Yes
1296,28,Travel_Frequently,3867,4,11601,Research & Development,2,3,Life Sciences,4,Male,Laboratory Technician,Married,3,2,2,2,Yes,No
1297,51,Travel_Frequently,2838,3,8514,Research & Development,6,2,Medical,2,Female,Laboratory Technician,Single,3,6,7,7,No,No
1298,30,Non-Travel,4695,3,14085,Research & Development,9,2,Medical,3,Female,Manufacturing Director,Single,3,3,8,1,Yes,No
1299,29,Travel_Rarely,3339,3,10017,Research & Development,7,3,Technical Degree,2,Female,Laboratory Technician,Divorced,3,2,7,7,Yes,Yes
1301,28,Travel_Rarely,2080,1,6240,Research & Development,1,3,Technical Degree,4,Male,Research Scientist,Single,3,2,3,1,No,No
1303,25,Travel_Rarely,2096,2,6288,Research & Development,1,3,Medical,4,Female,Research Scientist,Single,3,3,2,2,No,No
1304,32,Travel_Rarely,6209,4,18627,Sales,8,3,Medical,3,Male,Sales Executive,Married,3,4,10,0,No,No
1306,45,Travel_Frequently,18061,2,72244,Research & Development,25,3,Medical,2,Female,Manager,Single,4,4,0,0,No,No
1307,39,Travel_Rarely,17123,2,51369,Research & Development,13,4,Medical,3,Female,Manager,Divorced,3,4,19,15,Yes,No
1308,58,Travel_Rarely,2372,3,7116,Research & Development,23,4,Life Sciences,1,Male,Research Scientist,Divorced,3,3,2,2,No,No
1309,32,Travel_Rarely,4883,3,14649,Research & Development,7,2,Life Sciences,4,Male,Laboratory Technician,Married,3,3,10,1,No,Yes
1310,39,Travel_Rarely,3904,1,11712,Research & Development,23,3,Medical,3,Male,Research Scientist,Single,3,2,5,0,No,Yes
1311,30,Travel_Rarely,4627,4,13881,Research & Development,6,3,Technical Degree,1,Female,Laboratory Technician,Married,3,6,9,6,No,No
1312,36,Travel_Rarely,7094,3,21282,Research & Development,10,4,Technical Degree,4,Female,Healthcare Representative,Married,3,0,7,1,No,No
1314,46,Travel_Rarely,3423,1,10269,Human Resources,1,2,Life Sciences,4,Female,Human Resources,Single,3,3,7,5,No,No
1315,28,Non-Travel,6674,4,20022,Research & Development,1,3,Life Sciences,3,Female,Laboratory Technician,Married,3,6,9,7,No,No
1317,50,Travel_Rarely,16880,1,50640,Research & Development,28,3,Life Sciences,4,Female,Research Director,Married,3,2,3,1,Yes,No
1318,40,Travel_Rarely,9094,2,27282,Sales,25,4,Marketing,4,Male,Sales Executive,Single,3,2,5,1,Yes,Yes
1319,52,Travel_Rarely,8446,2,25338,Sales,5,3,Life Sciences,2,Male,Sales Executive,Single,3,2,8,7,Yes,Yes
1321,30,Travel_Rarely,11916,1,47664,Research & Development,17,4,Medical,2,Female,Manager,Married,4,2,9,0,Yes,No
1322,39,Travel_Rarely,4534,3,13602,Research & Development,18,2,Life Sciences,1,Male,Manufacturing Director,Single,3,6,8,1,No,No
1324,31,Non-Travel,9852,3,29556,Sales,2,4,Life Sciences,4,Female,Sales Executive,Divorced,3,5,10,9,Yes,No
1329,41,Non-Travel,6151,2,18453,Sales,10,2,Medical,3,Male,Sales Executive,Single,3,4,19,11,No,No
1331,31,Travel_Frequently,2302,2,6906,Sales,1,3,Life Sciences,4,Female,Sales Representative,Single,3,2,3,2,Yes,Yes
1333,44,Travel_Rarely,2362,1,7086,Research & Development,3,3,Life Sciences,1,Male,Laboratory Technician,Married,3,4,3,1,No,Yes
1334,42,Non-Travel,17861,3,53583,Research & Development,2,1,Life Sciences,3,Male,Manager,Married,3,3,20,2,Yes,No
1336,55,Travel_Rarely,19187,3,57561,Research & Development,2,2,Medical,4,Female,Manager,Married,3,5,19,9,No,No
1338,56,Travel_Rarely,19717,2,59151,Human Resources,8,4,Life Sciences,4,Male,Manager,Single,3,4,7,7,No,No
1340,40,Non-Travel,3544,3,10632,Research & Development,16,2,Life Sciences,3,Male,Research Scientist,Divorced,3,0,4,0,No,No
1344,34,Travel_Rarely,8500,4,25500,Research & Development,9,3,Life Sciences,4,Male,Healthcare Representative,Divorced,3,0,9,1,No,No
1346,40,Travel_Rarely,4661,4,13983,Research & Development,2,3,Life Sciences,3,Male,Research Scientist,Single,3,4,9,8,No,No
1349,41,Travel_Frequently,4103,1,12309,Sales,1,3,Marketing,3,Female,Sales Executive,Divorced,3,2,9,1,No,No
1350,35,Travel_Frequently,4249,3,12747,Research & Development,4,4,Life Sciences,3,Male,Research Scientist,Single,3,3,9,1,Yes,No
1352,51,Travel_Rarely,14026,2,42078,Human Resources,5,3,Life Sciences,3,Male,Manager,Divorced,3,2,33,0,Yes,No
1355,38,Travel_Rarely,6893,1,20679,Sales,2,2,Life Sciences,2,Female,Sales Executive,Divorced,3,3,7,1,No,No
1356,34,Travel_Rarely,6125,1,18375,Sales,15,2,Medical,3,Female,Sales Executive,Single,3,6,10,9,No,No
1358,25,Travel_Rarely,3669,4,11007,Research & Development,19,1,Medical,4,Male,Laboratory Technician,Married,3,6,3,1,No,No
1360,58,Travel_Rarely,10008,1,30024,Research & Development,7,4,Medical,3,Female,Manufacturing Director,Married,3,0,10,5,Yes,Yes
1361,40,Travel_Rarely,2387,2,9548,Research & Development,1,4,Life Sciences,2,Male,Laboratory Technician,Married,4,3,4,0,No,No
1362,36,Travel_Frequently,4639,1,13917,Sales,7,3,Marketing,1,Female,Sales Executive,Married,3,2,15,6,No,No
1363,48,Travel_Rarely,7898,4,23694,Research & Development,4,3,Life Sciences,4,Male,Manufacturing Director,Single,3,2,10,0,No,No
1364,27,Travel_Rarely,2534,4,7602,Sales,11,3,Medical,3,Female,Sales Representative,Married,3,4,1,0,No,No
1367,51,Travel_Rarely,13142,2,39426,Research & Development,11,2,Technical Degree,4,Female,Manufacturing Director,Single,3,1,5,0,No,No
1368,18,Non-Travel,1611,4,4833,Research & Development,1,3,Life Sciences,4,Female,Laboratory Technician,Single,3,5,0,0,No,No
1369,35,Travel_Rarely,5363,4,16089,Research & Development,1,3,Medical,4,Female,Laboratory Technician,Married,3,0,9,0,No,No
1371,27,Travel_Frequently,5071,4,20284,Sales,2,1,Life Sciences,4,Male,Sales Executive,Single,4,3,6,0,No,No
1372,55,Travel_Rarely,13695,3,41085,Sales,13,4,Marketing,1,Male,Sales Executive,Single,3,2,19,3,Yes,Yes
1373,56,Travel_Rarely,13402,2,40206,Research & Development,23,3,Life Sciences,4,Male,Manufacturing Director,Married,3,0,19,15,Yes,No
1374,34,Non-Travel,2029,3,8116,Research & Development,26,1,Technical Degree,1,Female,Research Scientist,Divorced,4,2,5,0,No,No
1375,40,Travel_Rarely,6377,3,25508,Research & Development,2,1,Medical,2,Female,Healthcare Representative,Divorced,4,0,12,11,No,No
1377,34,Travel_Rarely,5429,3,16287,Research & Development,29,3,Medical,2,Male,Laboratory Technician,Married,3,1,8,7,No,No
1379,31,Travel_Frequently,2785,4,8355,Sales,2,3,Life Sciences,3,Female,Sales Representative,Single,3,3,1,0,No,Yes
1380,35,Travel_Frequently,4614,3,13842,Sales,18,4,Marketing,4,Female,Sales Executive,Married,3,0,4,3,Yes,Yes
1382,38,Travel_Frequently,2610,3,7830,Research & Development,7,3,Life Sciences,4,Male,Research Scientist,Divorced,3,2,4,0,No,No
1383,34,Travel_Rarely,6687,4,20061,Research & Development,2,4,Technical Degree,3,Female,Healthcare Representative,Single,3,2,14,4,No,No
1387,28,Travel_Rarely,4724,1,14172,Sales,26,3,Life Sciences,3,Male,Sales Executive,Married,3,0,5,0,No,No
1389,31,Travel_Rarely,6179,3,18537,Research & Development,22,4,Medical,4,Male,Manufacturing Director,Married,3,3,10,6,Yes,Yes
1390,39,Travel_Rarely,6120,4,18360,Sales,21,4,Life Sciences,1,Male,Sales Executive,Married,3,2,5,1,Yes,No
1391,51,Travel_Frequently,10596,2,31788,Sales,2,3,Marketing,2,Male,Sales Executive,Married,3,5,4,3,No,No
1392,41,Travel_Frequently,5467,4,16401,Research & Development,22,3,Life Sciences,4,Female,Research Scientist,Divorced,3,4,6,3,Yes,No
1394,37,Travel_Rarely,2996,3,8988,Research & Development,4,1,Life Sciences,3,Male,Research Scientist,Married,3,2,6,1,Yes,No
1395,33,Travel_Frequently,9998,4,29994,Sales,5,1,Life Sciences,2,Male,Sales Executive,Married,3,2,5,1,No,No
1396,32,Travel_Rarely,4078,2,12234,Sales,2,1,Marketing,3,Male,Sales Executive,Married,3,3,3,1,Yes,No
1397,39,Non-Travel,10920,3,43680,Research & Development,25,2,Life Sciences,3,Male,Healthcare Representative,Married,4,2,6,0,No,No
1399,25,Travel_Rarely,6232,3,18696,Sales,18,1,Life Sciences,1,Male,Sales Executive,Married,3,3,3,1,No,No
1401,52,Travel_Frequently,13247,3,39741,Research & Development,28,2,Medical,4,Female,Manufacturing Director,Married,3,3,5,0,Yes,No
1402,43,Travel_Rarely,4081,3,12243,Research & Development,6,3,Medical,1,Female,Research Scientist,Single,3,3,20,1,Yes,No
1403,27,Travel_Rarely,5769,4,17307,Sales,10,3,Marketing,4,Female,Sales Executive,Married,3,3,6,4,Yes,No
1405,27,Travel_Rarely,2394,3,7182,Research & Development,17,4,Life Sciences,4,Female,Research Scientist,Single,3,2,8,7,Yes,Yes
1407,26,Travel_Rarely,3904,4,11712,Research & Development,2,1,Medical,1,Male,Research Scientist,Single,3,2,4,1,No,No
1408,42,Travel_Rarely,16799,1,50397,Human Resources,10,3,Human Resources,3,Female,Manager,Married,3,5,20,0,No,No
1409,52,Travel_Rarely,2950,1,8850,Research & Development,8,4,Other,3,Female,Laboratory Technician,Married,3,2,5,0,No,No
1411,37,Travel_Rarely,3629,3,10887,Research & Development,11,3,Medical,1,Female,Laboratory Technician,Single,3,6,3,0,No,No
1412,35,Travel_Frequently,9362,4,28086,Research & Development,18,2,Life Sciences,3,Male,Manufacturing Director,Single,3,2,2,2,No,No
1415,25,Travel_Rarely,3229,4,9687,Research & Development,1,3,Technical Degree,1,Male,Laboratory Technician,Married,3,2,3,0,No,No
1417,26,Travel_Rarely,3578,1,10734,Research & Development,7,3,Other,3,Male,Laboratory Technician,Single,3,2,7,0,No,No
1419,29,Travel_Rarely,7988,1,23964,Human Resources,17,3,Other,2,Male,Human Resources,Single,3,3,10,0,No,No
1420,49,Travel_Frequently,4284,1,17136,Research & Development,28,2,Life Sciences,1,Male,Laboratory Technician,Single,4,2,4,1,No,Yes
1421,29,Travel_Frequently,7553,4,22659,Research & Development,14,1,Other,3,Female,Healthcare Representative,Single,3,1,8,7,Yes,Yes
1422,54,Travel_Rarely,17328,4,51984,Research & Development,1,3,Medical,4,Female,Research Director,Single,3,3,20,12,No,No
1423,58,Travel_Rarely,19701,1,78804,Research & Development,1,3,Medical,4,Female,Research Director,Married,4,3,9,1,Yes,No
1424,55,Travel_Rarely,14732,4,44196,Research & Development,1,4,Medical,2,Male,Research Director,Divorced,3,4,7,0,No,No
1425,36,Travel_Rarely,9278,2,27834,Sales,3,4,Marketing,1,Female,Sales Executive,Single,3,3,5,0,Yes,No
1427,31,Travel_Frequently,1359,3,4077,Sales,1,4,Life Sciences,2,Female,Sales Representative,Single,3,3,1,0,No,Yes
1428,30,Travel_Rarely,4779,1,14337,Sales,7,4,Marketing,4,Female,Sales Executive,Divorced,3,3,3,0,No,No
1430,31,Travel_Rarely,16422,2,49266,Research & Development,8,5,Life Sciences,1,Female,Research Director,Single,3,3,3,1,No,No
1431,34,Travel_Frequently,2996,1,8988,Research & Development,1,4,Other,4,Male,Research Scientist,Divorced,3,2,4,1,No,No
1433,31,Travel_Rarely,1261,2,3783,Research & Development,8,3,Life Sciences,1,Female,Research Scientist,Single,3,3,1,0,No,Yes
1434,27,Travel_Rarely,2099,1,6297,Research & Development,11,1,Life Sciences,2,Male,Laboratory Technician,Married,3,3,5,1,No,No
1435,36,Travel_Rarely,5810,4,17430,Research & Development,4,4,Life Sciences,1,Male,Laboratory Technician,Single,3,2,10,1,No,No
1436,36,Travel_Rarely,5647,1,16941,Sales,16,4,Marketing,3,Female,Sales Executive,Married,3,3,3,0,No,No
1438,47,Travel_Rarely,3420,4,10260,Research & Development,1,3,Technical Degree,1,Male,Research Scientist,Married,3,2,6,1,No,No
1439,25,Travel_Rarely,4400,1,13200,Sales,9,2,Life Sciences,1,Male,Sales Representative,Married,3,2,3,2,No,Yes
1440,37,Non-Travel,3500,3,10500,Research & Development,5,2,Technical Degree,3,Male,Laboratory Technician,Single,3,2,6,1,No,No
1441,56,Travel_Rarely,2066,1,8264,Research & Development,1,2,Life Sciences,1,Female,Research Scientist,Married,4,3,3,1,No,No
1443,47,Travel_Rarely,17169,3,51507,Research & Development,2,4,Medical,1,Female,Research Director,Married,3,2,20,5,No,No
1445,24,Travel_Rarely,4162,3,12486,Sales,4,1,Medical,4,Female,Sales Executive,Married,3,3,5,0,Yes,No
1446,32,Travel_Rarely,9204,4,27612,Sales,7,5,Marketing,4,Male,Sales Executive,Married,3,3,4,0,No,No
1447,34,Travel_Rarely,3294,2,9882,Research & Development,1,3,Life Sciences,4,Female,Laboratory Technician,Married,3,2,5,0,No,No
1448,41,Travel_Rarely,2127,3,6381,Research & Development,5,5,Medical,2,Male,Research Scientist,Married,3,5,4,0,Yes,No
1449,40,Non-Travel,3975,3,11925,Research & Development,9,4,Other,3,Male,Laboratory Technician,Divorced,3,2,8,0,No,No
1453,31,Travel_Rarely,10793,4,32379,Sales,8,2,Life Sciences,1,Male,Sales Executive,Divorced,3,5,13,9,No,No
1457,46,Travel_Rarely,10096,4,30288,Sales,9,3,Marketing,1,Male,Sales Executive,Divorced,3,1,7,4,No,Yes
1458,39,Non-Travel,3646,1,14584,Research & Development,2,3,Life Sciences,1,Female,Laboratory Technician,Single,4,2,1,0,Yes,Yes
1459,31,Travel_Frequently,7446,2,22338,Research & Development,1,5,Life Sciences,3,Female,Manufacturing Director,Single,3,2,10,4,No,Yes
1460,45,Travel_Rarely,10851,1,32553,Research & Development,20,3,Medical,2,Male,Healthcare Representative,Divorced,3,2,7,0,Yes,No
1461,31,Travel_Rarely,2109,2,6327,Human Resources,8,2,Medical,4,Female,Human Resources,Single,3,3,3,0,No,No
1464,31,Travel_Frequently,3722,4,11166,Research & Development,2,3,Life Sciences,2,Male,Laboratory Technician,Married,3,2,2,2,Yes,Yes
1465,45,Travel_Rarely,9380,4,28140,Research & Development,29,3,Technical Degree,2,Male,Manufacturing Director,Married,3,4,3,1,Yes,No
1466,48,Travel_Rarely,5486,1,16458,Sales,7,3,Marketing,3,Male,Sales Executive,Divorced,3,3,2,2,No,No
1467,34,Travel_Rarely,2742,3,8226,Human Resources,9,4,Technical Degree,1,Female,Human Resources,Married,3,0,2,2,No,Yes
1468,40,Non-Travel,13757,2,41271,Research & Development,8,1,Medical,4,Male,Research Director,Divorced,3,5,9,4,No,No
1469,28,Travel_Rarely,8463,1,25389,Sales,5,3,Medical,4,Male,Sales Executive,Single,3,4,5,1,No,No
1471,44,Non-Travel,3162,3,9486,Research & Development,5,3,Life Sciences,3,Male,Laboratory Technician,Single,3,5,5,0,No,No
1472,53,Travel_Rarely,16598,2,49794,Research & Development,2,3,Medical,4,Male,Research Director,Single,3,2,9,8,No,No
1473,49,Travel_Rarely,6651,3,19953,Research & Development,5,4,Technical Degree,1,Male,Healthcare Representative,Married,3,0,3,1,No,No
1474,40,Travel_Rarely,2345,3,7035,Research & Development,2,3,Medical,3,Male,Research Scientist,Divorced,3,3,3,1,No,No
1475,44,Travel_Rarely,3420,2,10260,Research & Development,20,3,Life Sciences,4,Male,Research Scientist,Single,3,3,5,1,No,No
1477,33,Travel_Frequently,4373,1,13119,Sales,7,3,Medical,4,Male,Sales Executive,Married,3,2,4,0,No,No
1478,34,Travel_Rarely,4759,1,14277,Sales,3,3,Other,4,Male,Sales Executive,Single,3,2,13,3,No,No
1479,30,Travel_Rarely,5301,3,15903,Sales,16,1,Life Sciences,4,Male,Sales Executive,Married,3,2,2,2,No,No
1480,42,Travel_Frequently,3673,4,11019,Research & Development,9,2,Medical,1,Female,Laboratory Technician,Single,3,3,12,5,No,No
1481,44,Travel_Frequently,4768,3,14304,Sales,1,5,Marketing,1,Female,Sales Executive,Married,3,4,1,0,No,No
1482,30,Non-Travel,1274,3,3822,Research & Development,7,3,Technical Degree,3,Male,Research Scientist,Divorced,3,2,1,0,No,No
1483,57,Travel_Rarely,4900,3,19600,Research & Development,1,2,Life Sciences,2,Male,Research Scientist,Married,4,2,12,2,No,No
1484,49,Travel_Rarely,10466,2,31398,Research & Development,7,4,Life Sciences,3,Male,Healthcare Representative,Divorced,3,3,8,0,No,No
1485,34,Travel_Frequently,17007,1,51021,Research & Development,15,3,Medical,2,Male,Research Director,Divorced,3,3,14,6,No,No
1486,28,Travel_Frequently,2909,3,8727,Sales,1,3,Technical Degree,1,Male,Sales Representative,Married,3,3,3,1,No,Yes
1487,29,Travel_Frequently,5765,2,17295,Sales,13,3,Technical Degree,1,Female,Sales Executive,Single,3,4,5,0,No,Yes
1489,34,Travel_Rarely,4599,2,18396,Sales,24,4,Medical,1,Female,Sales Executive,Single,4,2,15,10,Yes,Yes
1492,35,Travel_Rarely,2404,3,7212,Sales,7,1,Life Sciences,4,Male,Sales Representative,Married,3,3,1,0,No,No
1494,24,Travel_Frequently,3172,1,9516,Research & Development,9,3,Medical,2,Male,Laboratory Technician,Single,3,2,0,0,Yes,Yes
1495,24,Non-Travel,2033,2,6099,Sales,13,2,Life Sciences,4,Female,Sales Representative,Married,3,2,1,0,No,No
1496,44,Travel_Frequently,10209,3,30627,Research & Development,2,1,Medical,2,Male,Manufacturing Director,Single,3,2,2,2,Yes,No
1497,29,Travel_Rarely,8620,3,25860,Sales,19,3,Life Sciences,3,Male,Sales Executive,Divorced,3,3,10,0,No,No
